timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750000727304,5,HTTP Request,200,,Thread Group 1-50,text,true,,5842,126,1,1,http://localhost:8080/owners/6,5,0,1
1750000727309,4,HTTP Request,200,,Thread Group 1-50,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,0
1750000727313,4,HTTP Request,200,,Thread Group 1-50,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,0
1750000727313,4,HTTP Request,200,,Thread Group 1-51,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,1
1750000727318,3,HTTP Request,200,,Thread Group 1-51,text,true,,5842,126,1,1,http://localhost:8080/owners/6,3,0,0
1750000727322,4,HTTP Request,200,,Thread Group 1-51,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,0
1750000727323,6,HTTP Request,200,,Thread Group 1-52,text,true,,5842,126,1,1,http://localhost:8080/owners/6,6,0,1
1750000727329,7,HTTP Request,200,,Thread Group 1-52,text,true,,5842,126,2,2,http://localhost:8080/owners/6,7,0,0
1750000727334,7,HTTP Request,200,,Thread Group 1-53,text,true,,5842,126,2,2,http://localhost:8080/owners/6,7,0,3
1750000727336,5,HTTP Request,200,,Thread Group 1-52,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,0
1750000727341,6,HTTP Request,200,,Thread Group 1-53,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,0
1750000727345,5,HTTP Request,200,,Thread Group 1-54,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,1
1750000727347,4,HTTP Request,200,,Thread Group 1-53,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,0
1750000727351,5,HTTP Request,200,,Thread Group 1-54,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,0
1750000727354,5,HTTP Request,200,,Thread Group 1-55,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,1
1750000727356,3,HTTP Request,200,,Thread Group 1-54,text,true,,5842,126,2,2,http://localhost:8080/owners/6,3,0,0
1750000727359,5,HTTP Request,200,,Thread Group 1-55,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,0
1750000727365,3,HTTP Request,200,,Thread Group 1-55,text,true,,5842,126,2,2,http://localhost:8080/owners/6,3,0,0
1750000727363,5,HTTP Request,200,,Thread Group 1-56,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,2
1750000727369,3,HTTP Request,200,,Thread Group 1-56,text,true,,5842,126,1,1,http://localhost:8080/owners/6,3,0,0
1750000727373,4,HTTP Request,200,,Thread Group 1-56,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,0
1750000727375,5,HTTP Request,200,,Thread Group 1-57,text,true,,5842,126,1,1,http://localhost:8080/owners/6,5,0,1
1750000727381,4,HTTP Request,200,,Thread Group 1-57,text,true,,5842,126,2,2,http://localhost:8080/owners/6,4,0,0
1750000727384,6,HTTP Request,200,,Thread Group 1-58,text,true,,5842,126,2,2,http://localhost:8080/owners/6,6,0,1
1750000727385,6,HTTP Request,200,,Thread Group 1-57,text,true,,5842,126,2,2,http://localhost:8080/owners/6,5,0,0
